image_path,y_min,x_max,y_max,x_min
test_images/kriti_dataset/18_and_above/6057.jpg,28,82,97,25
test_images/kriti_dataset/18_and_above/31161.jpg,19,93,93,41
test_images/kriti_dataset/18_and_above/9221.jpg,27,86,99,31
test_images/kriti_dataset/18_and_above/27988.jpg,10,100,97,38
test_images/kriti_dataset/18_and_above/19732.jpg,14,100,99,32
test_images/kriti_dataset/18_and_above/10417.jpg,25,85,90,39
test_images/kriti_dataset/18_and_above/23943.jpg,17,88,96,32
test_images/kriti_dataset/18_and_above/3584.jpg,20,98,91,45
test_images/kriti_dataset/18_and_above/1753.jpg,22,92,97,32
test_images/kriti_dataset/18_and_above/5370.jpg,21,94,99,36
test_images/kriti_dataset/18_and_above/7669.jpg,22,91,95,39
test_images/kriti_dataset/18_and_above/36234.jpg,21,85,95,29
test_images/kriti_dataset/18_and_above/6168.jpg,20,98,106,32
test_images/kriti_dataset/18_and_above/42070.jpg,24,94,105,30
test_images/kriti_dataset/18_and_above/25699.jpg,18,89,93,32
test_images/kriti_dataset/18_and_above/28300.jpg,16,88,93,28
test_images/kriti_dataset/18_and_above/41068.jpg,19,88,95,32
test_images/kriti_dataset/18_and_above/14133.jpg,28,86,96,46
test_images/kriti_dataset/18_and_above/7456.jpg,20,86,98,37
test_images/kriti_dataset/18_and_above/18493.jpg,26,92,88,40
test_images/kriti_dataset/18_and_above/14023.jpg,19,93,95,40
test_images/kriti_dataset/18_and_above/37904.jpg,29,93,94,42
test_images/kriti_dataset/18_and_above/37904.jpg,53,46,109,7
test_images/kriti_dataset/18_and_above/19144.jpg,17,87,96,42
test_images/kriti_dataset/18_and_above/19144.jpg,17,49,76,16
test_images/kriti_dataset/18_and_above/12974.jpg,27,91,94,36
test_images/kriti_dataset/18_and_above/5258.jpg,23,92,106,31
test_images/kriti_dataset/18_and_above/21226.jpg,21,87,97,31
test_images/kriti_dataset/18_and_above/30255.jpg,19,96,98,38
test_images/kriti_dataset/18_and_above/43756.jpg,17,92,93,43
test_images/kriti_dataset/18_and_above/1629.jpg,17,84,96,24
test_images/kriti_dataset/18_and_above/12655.jpg,16,103,93,40
test_images/kriti_dataset/18_and_above/37373.jpg,16,93,100,36
test_images/kriti_dataset/18_and_above/43874.jpg,17,96,94,39
test_images/kriti_dataset/18_and_above/10999.jpg,30,98,91,42
test_images/kriti_dataset/18_and_above/6287.jpg,23,89,95,41
test_images/kriti_dataset/18_and_above/24514.jpg,26,83,96,29
test_images/kriti_dataset/18_and_above/13353.jpg,19,89,95,35
test_images/kriti_dataset/18_and_above/12502.jpg,32,86,92,48
test_images/kriti_dataset/18_and_above/12502.jpg,64,47,118,14
test_images/kriti_dataset/18_and_above/23855.jpg,16,97,94,42
test_images/kriti_dataset/18_and_above/20471.jpg,19,89,93,37
test_images/kriti_dataset/18_and_above/12979.jpg,14,92,105,34
test_images/kriti_dataset/18_and_above/13768.jpg,20,90,97,35
test_images/kriti_dataset/18_and_above/29747.jpg,22,87,91,34
test_images/kriti_dataset/18_and_above/34528.jpg,20,96,90,44
test_images/kriti_dataset/18_and_above/4642.jpg,10,88,97,18
test_images/kriti_dataset/18_and_above/22403.jpg,17,86,97,29
test_images/kriti_dataset/18_and_above/8796.jpg,25,91,92,40
test_images/kriti_dataset/18_and_above/12086.jpg,9,101,103,29
test_images/kriti_dataset/18_and_above/41590.jpg,19,90,100,31
test_images/kriti_dataset/18_and_above/29465.jpg,18,97,99,36
test_images/kriti_dataset/18_and_above/27010.jpg,19,93,98,35
test_images/kriti_dataset/18_and_above/43583.jpg,35,91,96,38
test_images/kriti_dataset/18_and_above/35256.jpg,14,92,94,32
test_images/kriti_dataset/18_and_above/7981.jpg,13,95,96,35
test_images/kriti_dataset/18_and_above/41487.jpg,20,91,93,40
test_images/kriti_dataset/18_and_above/38799.jpg,14,104,102,42
test_images/kriti_dataset/18_and_above/44123.jpg,21,96,90,41
test_images/kriti_dataset/18_and_above/31361.jpg,29,89,87,44
test_images/kriti_dataset/18_and_above/37681.jpg,13,97,101,36
test_images/kriti_dataset/18_and_above/3604.jpg,26,87,101,21
test_images/kriti_dataset/18_and_above/39968.jpg,38,89,100,37
test_images/kriti_dataset/18_and_above/11137.jpg,28,84,95,42
test_images/kriti_dataset/18_and_above/14823.jpg,16,100,98,37
test_images/kriti_dataset/18_and_above/9291.jpg,25,93,96,38
test_images/kriti_dataset/18_and_above/28604.jpg,28,81,87,38
test_images/kriti_dataset/18_and_above/1791.jpg,28,86,94,34
test_images/kriti_dataset/18_and_above/13774.jpg,19,90,91,37
test_images/kriti_dataset/18_and_above/28901.jpg,27,86,83,41
test_images/kriti_dataset/18_and_above/27651.jpg,22,88,96,29
test_images/kriti_dataset/18_and_above/16107.jpg,17,92,90,32
test_images/kriti_dataset/18_and_above/15749.jpg,19,90,93,35
test_images/kriti_dataset/18_and_above/43222.jpg,21,95,97,38
test_images/kriti_dataset/18_and_above/30137.jpg,19,97,96,38
test_images/kriti_dataset/18_and_above/38011.jpg,19,92,92,36
test_images/kriti_dataset/18_and_above/259.jpg,29,95,97,37
test_images/kriti_dataset/18_and_above/37865.jpg,37,84,92,41
test_images/kriti_dataset/18_and_above/34235.jpg,22,98,100,39
test_images/kriti_dataset/18_and_above/24075.jpg,26,93,93,40
test_images/kriti_dataset/18_and_above/19140.jpg,30,89,92,40
test_images/kriti_dataset/18_and_above/19140.jpg,0,29,33,0
test_images/kriti_dataset/18_and_above/14812.jpg,29,90,95,45
test_images/kriti_dataset/18_and_above/28.jpg,22,83,87,40
test_images/kriti_dataset/18_and_above/28568.jpg,41,80,85,50
test_images/kriti_dataset/18_and_above/1513.jpg,22,82,90,32
test_images/kriti_dataset/18_and_above/10719.jpg,28,92,99,33
test_images/kriti_dataset/18_and_above/884.jpg,80,112,121,81
test_images/kriti_dataset/18_and_above/884.jpg,33,80,78,40
test_images/kriti_dataset/18_and_above/8721.jpg,18,84,94,32
test_images/kriti_dataset/18_and_above/43616.jpg,21,90,97,36
test_images/kriti_dataset/18_and_above/43845.jpg,20,95,97,39
test_images/kriti_dataset/18_and_above/41845.jpg,20,96,92,40
test_images/kriti_dataset/18_and_above/39617.jpg,16,95,100,36
test_images/kriti_dataset/18_and_above/15869.jpg,29,89,88,42
test_images/kriti_dataset/18_and_above/42141.jpg,16,92,100,36
test_images/kriti_dataset/18_and_above/22881.jpg,16,95,94,38
test_images/kriti_dataset/18_and_above/29185.jpg,20,85,92,31
test_images/kriti_dataset/18_and_above/29201.jpg,21,86,94,28
test_images/kriti_dataset/18_and_above/8064.jpg,27,82,90,40
test_images/kriti_dataset/18_and_above/24710.jpg,23,99,97,43
test_images/kriti_dataset/18_and_above/4641.jpg,27,85,93,37
test_images/kriti_dataset/18_and_above/9180.jpg,26,88,95,38
test_images/kriti_dataset/18_and_above/22211.jpg,19,94,92,40
test_images/kriti_dataset/18_and_above/31379.jpg,20,85,98,29
test_images/kriti_dataset/18_and_above/11023.jpg,19,88,99,28
test_images/kriti_dataset/18_and_above/15833.jpg,25,96,96,41
test_images/kriti_dataset/18_and_above/9329.jpg,12,87,95,36
test_images/kriti_dataset/18_and_above/41361.jpg,20,89,92,33
test_images/kriti_dataset/18_and_above/1114.jpg,21,85,100,29
test_images/kriti_dataset/18_and_above/5293.jpg,23,92,96,38
test_images/kriti_dataset/18_and_above/19401.jpg,15,78,98,29
test_images/kriti_dataset/18_and_above/11208.jpg,17,87,92,29
test_images/kriti_dataset/18_and_above/16511.jpg,22,90,92,38
test_images/kriti_dataset/18_and_above/7599.jpg,20,87,99,30
test_images/kriti_dataset/18_and_above/44900.jpg,15,95,98,32
test_images/kriti_dataset/18_and_above/20212.jpg,22,91,99,42
test_images/kriti_dataset/18_and_above/5147.jpg,11,86,96,19
test_images/kriti_dataset/18_and_above/1431.jpg,14,92,93,32
test_images/kriti_dataset/18_and_above/19664.jpg,17,85,93,42
test_images/kriti_dataset/18_and_above/6300.jpg,29,89,88,42
test_images/kriti_dataset/18_and_above/22799.jpg,17,105,104,39
test_images/kriti_dataset/18_and_above/20244.jpg,30,90,96,33
test_images/kriti_dataset/18_and_above/32814.jpg,15,99,106,36
test_images/kriti_dataset/18_and_above/17688.jpg,6,81,95,24
test_images/kriti_dataset/18_and_above/35720.jpg,19,88,96,29
test_images/kriti_dataset/18_and_above/40480.jpg,15,90,99,30
test_images/kriti_dataset/18_and_above/3379.jpg,23,91,90,39
test_images/kriti_dataset/18_and_above/5070.jpg,19,90,94,35
test_images/kriti_dataset/18_and_above/39395.jpg,19,89,94,44
test_images/kriti_dataset/18_and_above/16554.jpg,8,84,95,29
test_images/kriti_dataset/18_and_above/26434.jpg,17,103,103,40
test_images/kriti_dataset/18_and_above/31542.jpg,21,89,101,27
test_images/kriti_dataset/18_and_above/41577.jpg,27,84,88,42
test_images/kriti_dataset/18_and_above/18201.jpg,22,91,98,34
test_images/kriti_dataset/18_and_above/1128.jpg,19,87,96,30
test_images/kriti_dataset/18_and_above/4087.jpg,28,91,100,34
test_images/kriti_dataset/18_and_above/38803.jpg,26,95,97,42
test_images/kriti_dataset/18_and_above/3583.jpg,14,97,103,36
test_images/kriti_dataset/18_and_above/2674.jpg,13,92,90,36
test_images/kriti_dataset/18_and_above/40478.jpg,27,91,82,30
test_images/kriti_dataset/18_and_above/35052.jpg,23,86,97,27
test_images/kriti_dataset/18_and_above/12809.jpg,28,84,94,34
test_images/kriti_dataset/18_and_above/22149.jpg,25,85,93,36
test_images/kriti_dataset/18_and_above/22149.jpg,101,42,128,17
test_images/kriti_dataset/18_and_above/22149.jpg,41,109,57,95
test_images/kriti_dataset/18_and_above/22149.jpg,11,25,35,6
test_images/kriti_dataset/18_and_above/38518.jpg,29,81,87,41
test_images/kriti_dataset/18_and_above/15061.jpg,23,88,99,29
test_images/kriti_dataset/18_and_above/39866.jpg,22,91,95,41
test_images/kriti_dataset/18_and_above/2228.jpg,24,89,99,29
test_images/kriti_dataset/18_and_above/38264.jpg,25,84,90,36
test_images/kriti_dataset/18_and_above/3234.jpg,25,81,84,38
test_images/kriti_dataset/18_and_above/10450.jpg,29,77,88,42
test_images/kriti_dataset/18_and_above/9208.jpg,12,90,93,34
test_images/kriti_dataset/18_and_above/12440.jpg,28,96,99,42
test_images/kriti_dataset/18_and_above/12852.jpg,16,87,96,27
test_images/kriti_dataset/18_and_above/23749.jpg,15,88,95,32
test_images/kriti_dataset/18_and_above/21097.jpg,26,93,98,42
test_images/kriti_dataset/18_and_above/26176.jpg,29,85,98,30
test_images/kriti_dataset/18_and_above/36038.jpg,11,89,102,23
test_images/kriti_dataset/18_and_above/12827.jpg,22,92,96,39
test_images/kriti_dataset/18_and_above/25041.jpg,26,86,97,31
test_images/kriti_dataset/18_and_above/25041.jpg,32,127,79,98
test_images/kriti_dataset/18_and_above/21105.jpg,25,87,92,36
test_images/kriti_dataset/18_and_above/23059.jpg,18,91,93,33
test_images/kriti_dataset/18_and_above/28663.jpg,26,90,94,43
test_images/kriti_dataset/18_and_above/7051.jpg,16,99,96,36
test_images/kriti_dataset/18_and_above/10290.jpg,17,90,99,26
test_images/kriti_dataset/18_and_above/7408.jpg,17,98,99,38
test_images/kriti_dataset/18_and_above/7408.jpg,75,20,102,0
test_images/kriti_dataset/18_and_above/16482.jpg,27,81,91,34
test_images/kriti_dataset/18_and_above/36155.jpg,27,92,81,48
test_images/kriti_dataset/18_and_above/32446.jpg,12,98,104,34
test_images/kriti_dataset/18_and_above/16097.jpg,17,91,99,27
test_images/kriti_dataset/18_and_above/19817.jpg,20,89,95,30
test_images/kriti_dataset/18_and_above/19251.jpg,24,99,98,35
test_images/kriti_dataset/18_and_above/16722.jpg,24,94,105,35
test_images/kriti_dataset/18_and_above/18214.jpg,14,93,90,37
test_images/kriti_dataset/18_and_above/22943.jpg,25,93,95,43
test_images/kriti_dataset/18_and_above/23283.jpg,16,101,98,35
test_images/kriti_dataset/18_and_above/14503.jpg,13,93,94,28
test_images/kriti_dataset/18_and_above/28948.jpg,33,91,97,38
test_images/kriti_dataset/18_and_above/8690.jpg,16,86,94,26
test_images/kriti_dataset/18_and_above/15659.jpg,19,90,95,38
test_images/kriti_dataset/18_and_above/25903.jpg,13,89,90,36
test_images/kriti_dataset/18_and_above/33626.jpg,21,89,103,28
test_images/kriti_dataset/18_and_above/12614.jpg,19,86,97,30
test_images/kriti_dataset/18_and_above/3612.jpg,23,87,92,40
test_images/kriti_dataset/18_and_above/37371.jpg,21,83,90,34
test_images/kriti_dataset/18_and_above/42170.jpg,14,91,94,27
test_images/kriti_dataset/18_and_above/32089.jpg,18,85,97,28
test_images/kriti_dataset/18_and_above/40639.jpg,18,92,97,32
test_images/kriti_dataset/18_and_above/26898.jpg,21,90,101,36
test_images/kriti_dataset/18_and_above/28841.jpg,11,92,96,32
test_images/kriti_dataset/18_and_above/28184.jpg,22,84,97,32
test_images/kriti_dataset/18_and_above/23383.jpg,30,89,93,37
test_images/kriti_dataset/18_and_above/35545.jpg,26,92,97,34
test_images/kriti_dataset/18_and_above/40535.jpg,16,93,99,32
test_images/kriti_dataset/18_and_above/44459.jpg,21,99,96,42
test_images/kriti_dataset/18_and_above/34388.jpg,20,89,98,27
test_images/kriti_dataset/18_and_above/34045.jpg,16,98,98,40
test_images/kriti_dataset/18_and_above/17075.jpg,23,92,92,40
test_images/kriti_dataset/18_and_above/28964.jpg,19,92,101,33
test_images/kriti_dataset/18_and_above/15483.jpg,12,87,100,22
test_images/kriti_dataset/18_and_above/40597.jpg,22,88,93,32
test_images/kriti_dataset/18_and_above/30566.jpg,23,89,97,31
test_images/kriti_dataset/18_and_above/40698.jpg,19,104,100,42
test_images/kriti_dataset/18_and_above/3948.jpg,17,93,92,38
test_images/kriti_dataset/18_and_above/30764.jpg,14,91,89,37
test_images/kriti_dataset/18_and_above/34935.jpg,27,91,92,38
test_images/kriti_dataset/18_and_above/34935.jpg,98,38,126,-1
test_images/kriti_dataset/18_and_above/42373.jpg,21,97,100,35
test_images/kriti_dataset/18_and_above/28593.jpg,18,91,93,36
test_images/kriti_dataset/18_and_above/16284.jpg,20,90,95,40
test_images/kriti_dataset/18_and_above/37381.jpg,18,95,97,31
test_images/kriti_dataset/18_and_above/38753.jpg,24,87,81,48
test_images/kriti_dataset/18_and_above/37983.jpg,31,91,94,37
test_images/kriti_dataset/18_and_above/40164.jpg,19,86,95,30
test_images/kriti_dataset/18_and_above/28273.jpg,17,86,96,32
test_images/kriti_dataset/18_and_above/28273.jpg,41,129,98,94
test_images/kriti_dataset/18_and_above/39485.jpg,23,90,97,33
test_images/kriti_dataset/18_and_above/8214.jpg,16,93,101,32
test_images/kriti_dataset/18_and_above/35219.jpg,16,91,97,43
test_images/kriti_dataset/18_and_above/43516.jpg,16,95,95,32
test_images/kriti_dataset/18_and_above/18934.jpg,18,98,94,41
test_images/kriti_dataset/18_and_above/8293.jpg,22,90,94,40
test_images/kriti_dataset/18_and_above/10355.jpg,31,87,98,31
test_images/kriti_dataset/18_and_above/3725.jpg,15,93,98,32
test_images/kriti_dataset/18_and_above/41107.jpg,18,87,91,37
test_images/kriti_dataset/18_and_above/32395.jpg,25,90,99,33
test_images/kriti_dataset/18_and_above/14707.jpg,17,98,95,43
test_images/kriti_dataset/18_and_above/7086.jpg,21,94,99,38
test_images/kriti_dataset/18_and_above/10781.jpg,21,91,87,38
test_images/kriti_dataset/18_and_above/10781.jpg,48,128,86,95
test_images/kriti_dataset/18_and_above/19509.jpg,22,87,101,32
test_images/kriti_dataset/18_and_above/41312.jpg,6,111,101,35
test_images/kriti_dataset/18_and_above/474.jpg,23,98,99,43
test_images/kriti_dataset/18_and_above/474.jpg,27,41,59,21
test_images/kriti_dataset/18_and_above/41400.jpg,26,89,97,45
test_images/kriti_dataset/18_and_above/18633.jpg,25,102,98,33
test_images/kriti_dataset/18_and_above/2046.jpg,19,95,96,38
test_images/kriti_dataset/18_and_above/36149.jpg,18,92,94,39
test_images/kriti_dataset/18_and_above/40836.jpg,15,84,95,32
test_images/kriti_dataset/18_and_above/10816.jpg,19,98,97,37
test_images/kriti_dataset/18_and_above/22060.jpg,24,93,100,35
test_images/kriti_dataset/18_and_above/22060.jpg,23,23,48,5
test_images/kriti_dataset/18_and_above/22060.jpg,52,108,78,91
test_images/kriti_dataset/18_and_above/26329.jpg,19,95,95,36
test_images/kriti_dataset/18_and_above/36424.jpg,21,83,89,28
test_images/kriti_dataset/18_and_above/33449.jpg,12,86,96,34
test_images/kriti_dataset/18_and_above/14140.jpg,24,87,95,33
test_images/kriti_dataset/18_and_above/14104.jpg,30,89,92,46
test_images/kriti_dataset/18_and_above/11223.jpg,23,91,94,36
test_images/kriti_dataset/18_and_above/17013.jpg,22,90,97,39
test_images/kriti_dataset/18_and_above/33481.jpg,20,90,93,27
test_images/kriti_dataset/18_and_above/38954.jpg,21,87,93,32
test_images/kriti_dataset/18_and_above/4091.jpg,24,88,91,40
test_images/kriti_dataset/18_and_above/39978.jpg,21,91,94,35
test_images/kriti_dataset/18_and_above/22874.jpg,16,92,97,29
test_images/kriti_dataset/18_and_above/29802.jpg,28,95,96,40
test_images/kriti_dataset/18_and_above/16968.jpg,16,87,103,28
test_images/kriti_dataset/18_and_above/16968.jpg,75,102,93,88
test_images/kriti_dataset/18_and_above/37885.jpg,17,89,93,35
test_images/kriti_dataset/18_and_above/2309.jpg,16,86,98,25
test_images/kriti_dataset/18_and_above/35406.jpg,23,90,88,38
test_images/kriti_dataset/18_and_above/10979.jpg,14,91,94,37
test_images/kriti_dataset/18_and_above/43635.jpg,20,89,94,34
test_images/kriti_dataset/18_and_above/30899.jpg,21,93,102,36
test_images/kriti_dataset/18_and_above/20541.jpg,25,86,96,25
test_images/kriti_dataset/18_and_above/3184.jpg,16,88,91,36
test_images/kriti_dataset/18_and_above/10758.jpg,17,92,98,38
test_images/kriti_dataset/18_and_above/7002.jpg,29,94,97,38
test_images/kriti_dataset/18_and_above/44776.jpg,11,91,98,34
test_images/kriti_dataset/18_and_above/40761.jpg,16,91,97,43
test_images/kriti_dataset/18_and_above/10077.jpg,19,86,94,29
test_images/kriti_dataset/18_and_above/16978.jpg,21,89,100,30
test_images/kriti_dataset/18_and_above/8022.jpg,17,88,92,28
test_images/kriti_dataset/18_and_above/26163.jpg,36,82,89,48
test_images/kriti_dataset/18_and_above/4477.jpg,21,97,94,39
test_images/kriti_dataset/18_and_above/35569.jpg,15,93,94,39
test_images/kriti_dataset/18_and_above/37968.jpg,33,84,85,45
test_images/kriti_dataset/18_and_above/685.jpg,18,92,101,33
test_images/kriti_dataset/18_and_above/582.jpg,18,96,91,42
test_images/kriti_dataset/18_and_above/32462.jpg,20,93,100,37
test_images/kriti_dataset/18_and_above/24303.jpg,16,94,99,34
test_images/kriti_dataset/18_and_above/8011.jpg,27,80,86,38
test_images/kriti_dataset/18_and_above/11633.jpg,18,88,98,22
test_images/kriti_dataset/18_and_above/12744.jpg,26,86,103,28
test_images/kriti_dataset/18_and_above/6590.jpg,18,87,94,30
test_images/kriti_dataset/18_and_above/33159.jpg,21,89,91,34
test_images/kriti_dataset/18_and_above/33911.jpg,15,91,97,35
test_images/kriti_dataset/18_and_above/27857.jpg,21,93,95,34
test_images/kriti_dataset/18_and_above/17957.jpg,32,91,94,40
test_images/kriti_dataset/18_and_above/29551.jpg,30,89,88,43
test_images/kriti_dataset/18_and_above/27022.jpg,15,87,94,32
test_images/kriti_dataset/18_and_above/39042.jpg,10,92,105,42
test_images/kriti_dataset/18_and_above/34498.jpg,24,93,89,44
test_images/kriti_dataset/18_and_above/12226.jpg,24,89,102,29
test_images/kriti_dataset/18_and_above/12226.jpg,73,119,91,105
test_images/kriti_dataset/18_and_above/7008.jpg,18,92,93,41
test_images/kriti_dataset/18_and_above/24652.jpg,15,92,96,36
test_images/kriti_dataset/18_and_above/6891.jpg,11,96,87,36
test_images/kriti_dataset/18_and_above/18833.jpg,18,90,95,38
test_images/kriti_dataset/18_and_above/38603.jpg,21,88,103,30
test_images/kriti_dataset/18_and_above/409.jpg,17,102,94,44
test_images/kriti_dataset/18_and_above/37046.jpg,15,98,96,38
test_images/kriti_dataset/18_and_above/31475.jpg,20,84,100,28
test_images/kriti_dataset/18_and_above/26616.jpg,28,88,95,38
test_images/kriti_dataset/18_and_above/15591.jpg,19,90,92,35
test_images/kriti_dataset/18_and_above/36553.jpg,24,86,101,30
test_images/kriti_dataset/18_and_above/32895.jpg,21,98,98,40
test_images/kriti_dataset/18_and_above/23143.jpg,20,93,93,36
test_images/kriti_dataset/18_and_above/29316.jpg,14,98,98,35
test_images/kriti_dataset/18_and_above/16411.jpg,18,87,100,27
test_images/kriti_dataset/18_and_above/16411.jpg,38,127,80,103
test_images/kriti_dataset/18_and_above/8068.jpg,14,102,92,42
test_images/kriti_dataset/18_and_above/26685.jpg,19,98,96,43
test_images/kriti_dataset/18_and_above/18005.jpg,10,99,105,34
test_images/kriti_dataset/18_and_above/1072.jpg,26,98,100,42
test_images/kriti_dataset/18_and_above/9604.jpg,28,79,91,42
test_images/kriti_dataset/18_and_above/11781.jpg,20,90,89,37
test_images/kriti_dataset/18_and_above/30844.jpg,27,91,88,46
test_images/kriti_dataset/18_and_above/3419.jpg,30,85,93,32
test_images/kriti_dataset/18_and_above/19424.jpg,22,97,99,40
test_images/kriti_dataset/18_and_above/18006.jpg,21,94,99,38
test_images/kriti_dataset/18_and_above/25594.jpg,29,91,96,38
test_images/kriti_dataset/18_and_above/33112.jpg,29,85,85,40
test_images/kriti_dataset/18_and_above/14792.jpg,17,93,97,36
test_images/kriti_dataset/18_and_above/12436.jpg,24,87,96,35
test_images/kriti_dataset/18_and_above/12436.jpg,28,128,79,98
test_images/kriti_dataset/18_and_above/35259.jpg,11,96,88,21
test_images/kriti_dataset/18_and_above/27360.jpg,14,83,90,30
test_images/kriti_dataset/18_and_above/36777.jpg,20,95,97,37
test_images/kriti_dataset/18_and_above/38052.jpg,24,85,96,32
test_images/kriti_dataset/18_and_above/15017.jpg,11,89,102,23
test_images/kriti_dataset/18_and_above/1557.jpg,18,97,91,38
test_images/kriti_dataset/18_and_above/8435.jpg,22,92,98,31
test_images/kriti_dataset/18_and_above/9474.jpg,18,98,97,34
test_images/kriti_dataset/18_and_above/22667.jpg,15,93,93,33
test_images/kriti_dataset/18_and_above/38387.jpg,17,101,97,42
test_images/kriti_dataset/18_and_above/12347.jpg,25,98,96,40
test_images/kriti_dataset/18_and_above/34951.jpg,23,95,96,39
test_images/kriti_dataset/18_and_above/27481.jpg,27,87,95,39
test_images/kriti_dataset/18_and_above/27481.jpg,0,128,50,86
test_images/kriti_dataset/18_and_above/39372.jpg,22,95,101,41
test_images/kriti_dataset/18_and_above/16227.jpg,21,89,90,36
test_images/kriti_dataset/18_and_above/19539.jpg,26,91,95,39
test_images/kriti_dataset/18_and_above/13056.jpg,24,90,86,45
test_images/kriti_dataset/18_and_above/31668.jpg,27,88,92,41
test_images/kriti_dataset/18_and_above/43920.jpg,31,92,89,46
test_images/kriti_dataset/18_and_above/6821.jpg,30,83,96,32
test_images/kriti_dataset/18_and_above/25408.jpg,21,84,100,26
test_images/kriti_dataset/18_and_above/35861.jpg,31,85,90,36
test_images/kriti_dataset/18_and_above/35861.jpg,12,51,57,18
test_images/kriti_dataset/18_and_above/35861.jpg,32,127,86,107
test_images/kriti_dataset/18_and_above/12885.jpg,32,92,92,40
test_images/kriti_dataset/18_and_above/13594.jpg,24,88,97,30
test_images/kriti_dataset/18_and_above/30868.jpg,26,94,94,33
test_images/kriti_dataset/18_and_above/40412.jpg,14,91,99,31
test_images/kriti_dataset/18_and_above/22215.jpg,22,98,92,46
test_images/kriti_dataset/18_and_above/22215.jpg,7,60,82,4
test_images/kriti_dataset/18_and_above/30075.jpg,22,97,96,45
test_images/kriti_dataset/18_and_above/30140.jpg,19,88,94,30
test_images/kriti_dataset/18_and_above/35195.jpg,22,89,96,33
test_images/kriti_dataset/18_and_above/41307.jpg,22,94,95,39
test_images/kriti_dataset/18_and_above/35726.jpg,21,94,96,42
test_images/kriti_dataset/18_and_above/1814.jpg,33,80,86,39
test_images/kriti_dataset/18_and_above/23617.jpg,23,86,94,36
test_images/kriti_dataset/18_and_above/6532.jpg,24,81,85,36
test_images/kriti_dataset/18_and_above/1443.jpg,30,77,80,41
test_images/kriti_dataset/18_and_above/41631.jpg,13,96,101,33
test_images/kriti_dataset/18_and_above/44860.jpg,19,90,96,30
test_images/kriti_dataset/18_and_above/28552.jpg,13,91,96,35
test_images/kriti_dataset/18_and_above/857.jpg,22,91,92,38
test_images/kriti_dataset/18_and_above/7707.jpg,16,86,99,28
test_images/kriti_dataset/18_and_above/3498.jpg,21,88,96,30
test_images/kriti_dataset/18_and_above/44654.jpg,22,86,98,31
test_images/kriti_dataset/18_and_above/20638.jpg,12,93,95,35
test_images/kriti_dataset/18_and_above/7089.jpg,31,88,97,35
test_images/kriti_dataset/18_and_above/36216.jpg,42,78,92,40
test_images/kriti_dataset/18_and_above/22611.jpg,24,85,99,35
test_images/kriti_dataset/18_and_above/34094.jpg,22,87,95,33
test_images/kriti_dataset/18_and_above/6078.jpg,19,88,98,30
test_images/kriti_dataset/18_and_above/21453.jpg,19,86,96,28
test_images/kriti_dataset/18_and_above/15112.jpg,18,96,90,41
test_images/kriti_dataset/18_and_above/40797.jpg,16,91,100,36
test_images/kriti_dataset/18_and_above/39168.jpg,18,94,94,37
test_images/kriti_dataset/18_and_above/31082.jpg,23,87,99,29
test_images/kriti_dataset/18_and_above/38083.jpg,35,87,93,42
test_images/kriti_dataset/18_and_above/1559.jpg,22,94,95,37
test_images/kriti_dataset/18_and_above/20239.jpg,22,91,96,41
test_images/kriti_dataset/18_and_above/23831.jpg,16,95,97,38
test_images/kriti_dataset/18_and_above/30996.jpg,20,87,86,39
test_images/kriti_dataset/18_and_above/32868.jpg,17,99,96,37
test_images/kriti_dataset/18_and_above/4720.jpg,15,94,104,34
test_images/kriti_dataset/18_and_above/15506.jpg,16,96,102,33
test_images/kriti_dataset/18_and_above/5496.jpg,11,97,101,35
test_images/kriti_dataset/18_and_above/3347.jpg,25,92,99,42
test_images/kriti_dataset/18_and_above/17463.jpg,30,87,95,37
test_images/kriti_dataset/18_and_above/20684.jpg,28,87,101,30
test_images/kriti_dataset/18_and_above/4879.jpg,27,88,92,42
test_images/kriti_dataset/18_and_above/5339.jpg,23,87,93,33
test_images/kriti_dataset/18_and_above/43751.jpg,18,90,99,30
test_images/kriti_dataset/18_and_above/22950.jpg,19,89,89,36
test_images/kriti_dataset/18_and_above/38461.jpg,23,94,95,39
test_images/kriti_dataset/18_and_above/29483.jpg,16,97,97,39
test_images/kriti_dataset/18_and_above/16921.jpg,22,100,103,36
test_images/kriti_dataset/18_and_above/23466.jpg,22,87,96,33
test_images/kriti_dataset/18_and_above/28639.jpg,23,88,92,38
test_images/kriti_dataset/18_and_above/25718.jpg,24,95,98,40
test_images/kriti_dataset/18_and_above/25718.jpg,55,36,74,24
test_images/kriti_dataset/18_and_above/24159.jpg,21,96,107,39
test_images/kriti_dataset/18_and_above/6450.jpg,16,94,105,44
test_images/kriti_dataset/18_and_above/2725.jpg,20,93,95,40
test_images/kriti_dataset/18_and_above/35189.jpg,21,88,89,39
test_images/kriti_dataset/18_and_above/9958.jpg,21,98,94,37
test_images/kriti_dataset/18_and_above/24255.jpg,18,87,97,27
test_images/kriti_dataset/18_and_above/2865.jpg,29,92,92,39
test_images/kriti_dataset/18_and_above/20847.jpg,17,96,104,24
test_images/kriti_dataset/18_and_above/10072.jpg,17,87,94,31
test_images/kriti_dataset/18_and_above/39918.jpg,17,100,101,39
test_images/kriti_dataset/18_and_above/32476.jpg,13,97,78,40
